library,precision,k,policy,iteration,time,GFLOPS
oblas,f,13000,close,3,1.421781,3090.490339
oblas,f,13000,close,4,1.455726,3018.425722
oblas,f,13000,close,5,1.435368,3061.235135
oblas,f,13000,spread,1,1.504792,2920.005378
oblas,f,13000,spread,2,1.535981,2860.711736
oblas,f,13000,spread,3,1.344539,3268.034625
oblas,f,13000,spread,4,1.358517,3234.410422
oblas,f,13000,spread,5,1.351587,3250.992668
oblas,f,14000,false,1,1.806134,3038.534458
oblas,f,14000,false,2,1.729475,3173.217576
oblas,f,14000,false,3,2.117790,2591.380563
oblas,f,14000,false,4,1.776677,3088.912089
oblas,f,14000,false,5,1.793090,3060.637534
oblas,f,14000,close,1,1.741618,3151.092008
oblas,f,14000,close,2,1.579253,3475.060363
oblas,f,14000,close,3,1.564607,3507.590903
oblas,f,14000,close,4,1.715832,3198.448193
oblas,f,14000,close,5,1.682615,3261.589192
oblas,f,14000,spread,1,1.754637,3127.711744
oblas,f,14000,spread,2,1.721800,3187.361559
oblas,f,14000,spread,3,1.676174,3274.122528
oblas,f,14000,spread,4,1.704995,3218.778515
oblas,f,14000,spread,5,1.687969,3251.244533
oblas,f,15000,false,1,2.176552,3101.234637
oblas,f,15000,false,2,2.096461,3219.711942
oblas,f,15000,false,3,2.086029,3235.813615
oblas,f,15000,false,4,2.155466,3131.573897
oblas,f,15000,false,5,2.168377,3112.926713
oblas,f,15000,close,1,2.073352,3255.597231
oblas,f,15000,close,2,2.003642,3368.865207
oblas,f,15000,close,3,1.936727,3485.261147
oblas,f,15000,close,4,2.078851,3246.986271
oblas,f,15000,close,5,2.084138,3238.749345
oblas,f,15000,spread,1,2.106524,3204.331553
oblas,f,15000,spread,2,2.014493,3350.718719
oblas,f,15000,spread,3,2.149661,3140.029579
oblas,f,15000,spread,4,1.924949,3506.585789
oblas,f,15000,spread,5,2.097452,3218.190216
oblas,f,16000,false,1,2.483598,3298.440432
oblas,f,16000,false,2,2.419745,3385.480771
oblas,f,16000,false,3,2.546756,3216.641362
oblas,f,16000,false,4,2.463844,3324.885964
oblas,f,16000,false,5,2.440677,3356.445842
oblas,f,16000,close,1,2.529762,3238.249076
oblas,f,16000,close,2,2.396782,3417.916504
oblas,f,16000,close,3,2.367914,3459.584954
