library,precision,n_threads,iteration,time,GFLOPS
blis,f,14,3,1.827141,1094.606149
blis,f,14,4,1.656971,1207.021548
blis,f,14,5,1.859758,1075.408945
blis,f,16,1,1.544659,1294.783992
blis,f,16,2,1.556833,1284.659140
blis,f,16,3,1.529245,1307.834754
blis,f,16,4,1.533964,1303.811815
blis,f,16,5,1.525574,1310.982089
blis,f,18,1,1.257431,1590.544756
blis,f,18,2,1.273284,1570.741207
blis,f,18,3,1.273084,1570.988853
blis,f,18,4,1.262534,1584.115990
blis,f,18,5,1.252055,1597.373893
blis,f,20,1,1.193132,1676.259908
blis,f,20,2,1.207451,1656.381893
blis,f,20,3,1.213469,1648.167732
blis,f,20,4,1.181806,1692.325078
blis,f,20,5,1.201481,1664.611849
blis,f,22,1,1.098898,1820.004563
blis,f,22,2,1.166056,1715.183704
blis,f,22,3,1.155441,1730.941291
blis,f,22,4,1.124010,1779.342847
blis,f,22,5,1.152570,1735.251892
blis,f,24,1,1.041262,1920.745454
blis,f,24,2,1.039117,1924.711725
blis,f,24,3,1.017596,1965.416108
blis,f,24,4,1.033745,1934.712513
blis,f,24,5,1.038523,1925.811854
blis,d,1,1,blis,d,1,2,blis,d,1,3,blis,d,1,4,blis,d,1,5,blis,d,2,1,blis,d,2,2,blis,d,2,3,blis,d,2,4,blis,d,2,5,blis,d,4,1,12.887335,155.191119
blis,d,4,2,12.748986,156.875226
blis,d,4,3,12.751295,156.846816
blis,d,4,4,12.769934,156.617881
blis,d,4,5,12.745235,156.921385
blis,d,6,1,8.734751,228.970459
blis,d,6,2,8.554850,233.785507
blis,d,6,3,8.551913,233.865803
blis,d,6,4,8.551101,233.888000
blis,d,6,5,8.538795,234.225097
blis,d,8,1,6.590478,303.468106
blis,d,8,2,6.745557,296.491453
blis,d,8,3,6.704601,298.302613
blis,d,8,4,6.629029,301.703319
blis,d,8,5,6.619788,302.124477
blis,d,10,1,5.345833,374.123182
blis,d,10,2,5.407199,369.877241
blis,d,10,3,5.144644,388.753812
blis,d,10,4,5.414390,369.386023
blis,d,10,5,5.143190,388.863701
blis,d,12,1,4.364516,458.240976
blis,d,12,2,4.530992,441.404429
blis,d,12,3,4.492453,445.191072
blis,d,12,4,4.534471,441.065757
blis,d,12,5,4.437630,450.691011
blis,d,14,1,3.954499,505.753024
blis,d,14,2,3.783450,528.618048
blis,d,14,3,3.767137,530.907167
blis,d,14,4,3.751079,533.179928
blis,d,14,5,4.014305,498.218267
blis,d,16,1,3.544455,564.261616
blis,d,16,2,3.511581,569.544062
blis,d,16,3,3.480792,574.581908
blis,d,16,4,3.518521,568.420663
blis,d,16,5,3.478061,575.033110
blis,d,18,1,2.948689,678.267526
blis,d,18,2,2.862902,698.591826
blis,d,18,3,2.870561,696.727807
blis,d,18,4,3.002865,666.030633
blis,d,18,5,3.001352,666.366361
blis,d,20,1,2.689775,743.556593
blis,d,20,2,2.795856,715.344495
blis,d,20,3,2.712703,737.272096
blis,d,20,4,2.739169,730.148459
blis,d,20,5,2.741269,729.589192
blis,d,22,1,2.568774,778.581443
blis,d,22,2,2.682006,745.710480
blis,d,22,3,2.554170,783.033306
blis,d,22,4,2.495589,801.414101
blis,d,22,5,2.584861,773.735922
blis,d,24,1,2.370267,843.786698
blis,d,24,2,2.362283,846.638510
blis,d,24,3,2.441944,819.019662
blis,d,24,4,2.357536,848.343357
blis,d,24,5,2.435047,821.339322
