re,1,16,5000,0.005923
r,1,16,5000,2.757096
re,1,16,5000,0.006854
r,1,16,5000,2.762744
re,1,16,5000,0.041970
r,1,16,5000,2.762277
re,2,16,7071,0.010293
r,2,16,7071,2.870444
re,2,16,7071,0.010811
r,2,16,7071,2.873562
re,2,16,7071,0.007699
r,2,16,7071,2.865462
re,4,16,10000,0.088436
r,4,16,10000,3.066139
re,4,16,10000,0.054389
r,4,16,10000,3.081281
re,4,16,10000,0.021802
r,4,16,10000,3.083483
re,8,16,14142,0.028670
r,8,16,14142,3.099448
re,8,16,14142,0.030020
r,8,16,14142,3.118809
re,8,16,14142,0.038989
r,8,16,14142,3.114773
re,10,16,15811,0.648205
r,10,16,15811,3.074366
re,10,16,15811,0.140018
r,10,16,15811,3.099078
re,10,16,15811,0.103106
r,10,16,15811,3.049572
re,12,16,17320,0.619420
r,12,16,17320,3.183998
re,12,16,17320,0.096735
r,12,16,17320,3.213013
re,12,16,17320,0.110322
r,12,16,17320,3.202714
re,14,16,18708,0.385617
r,14,16,18708,3.150102
re,14,16,18708,0.137506
r,14,16,18708,3.190660
re,14,16,18708,0.098244
r,14,16,18708,3.153381
re,16,16,20000,0.491919
r,16,16,20000,3.529307
re,16,16,20000,0.065022
r,16,16,20000,3.964640
re,16,16,20000,0.110188
r,16,16,20000,3.183726
re,18,16,21213,0.616126
r,18,16,21213,3.981576
re,18,16,21213,0.158581
r,18,16,21213,4.102816
re,18,16,21213,0.239314
r,18,16,21213,3.173908
re,20,16,22360,0.664972
r,20,16,22360,3.894811
re,20,16,22360,0.174859
r,20,16,22360,3.836323
re,20,16,22360,0.098953
r,20,16,22360,3.253700
re,24,16,24494,0.617313
r,24,16,24494,3.229747
re,24,16,24494,0.127992
r,24,16,24494,4.365985
re,24,16,24494,0.148312
r,24,16,24494,4.136086
re,28,16,26457,0.474774
r,28,16,26457,3.197845
re,28,16,26457,0.089120
r,28,16,26457,3.881799
re,28,16,26457,0.105270
r,28,16,26457,3.216057
re,32,16,28284,0.528998
r,32,16,28284,3.617737
re,32,16,28284,0.161298
r,32,16,28284,3.272776
re,32,16,28284,0.279436
r,32,16,28284,3.766468
