library,precision,k,policy,iteration,time,GFLOPS
oblas,f,15000,false,4,2.090077,3229.546161
oblas,f,15000,false,5,2.085322,3236.910065
oblas,f,15000,close,1,2.071600,3258.351074
oblas,f,15000,close,2,2.180777,3095.227751
oblas,f,15000,close,3,1.928359,3500.385178
oblas,f,15000,close,4,2.023396,3335.975592
oblas,f,15000,close,5,2.119433,3184.813440
oblas,f,15000,spread,1,2.147403,3143.331101
oblas,f,15000,spread,2,2.061524,3274.276292
oblas,f,15000,spread,3,2.161844,3122.333767
oblas,f,15000,spread,4,2.060001,3276.697340
oblas,f,15000,spread,5,2.083818,3239.245896
oblas,f,16000,false,1,2.465179,3323.084591
oblas,f,16000,false,2,2.536742,3229.339047
oblas,f,16000,false,3,2.513673,3258.975775
oblas,f,16000,false,4,2.464511,3323.985861
oblas,f,16000,false,5,2.501434,3274.921491
oblas,f,16000,close,1,2.543104,3221.259952
oblas,f,16000,close,2,2.344082,3494.757857
oblas,f,16000,close,3,2.488168,3292.382790
oblas,f,16000,close,4,2.449543,3344.297129
oblas,f,16000,close,5,2.321367,3528.954733
oblas,f,16000,spread,1,2.478522,3305.195664
oblas,f,16000,spread,2,2.442935,3353.343919
oblas,f,16000,spread,3,2.465884,3322.135341
oblas,f,16000,spread,4,2.491217,3288.352094
oblas,f,16000,spread,5,2.338952,3502.422755
oblas,f,17000,false,1,3.081291,3188.922702
oblas,f,17000,false,2,3.199447,3071.155787
oblas,f,17000,false,3,2.878441,3413.653545
oblas,f,17000,false,4,2.926892,3357.145028
oblas,f,17000,false,5,3.010041,3264.407131
oblas,f,17000,close,1,2.682451,3663.067942
oblas,f,17000,close,2,2.831209,3470.602521
oblas,f,17000,close,3,2.801336,3507.612027
oblas,f,17000,close,4,2.855372,3441.232771
oblas,f,17000,close,5,2.862792,3432.313978
oblas,f,17000,spread,1,2.899506,3388.853192
oblas,f,17000,spread,2,2.914322,3371.624795
oblas,f,17000,spread,3,2.898347,3390.208386
oblas,f,17000,spread,4,2.720716,3611.548948
oblas,f,17000,spread,5,2.875934,3416.629003
oblas,f,18000,false,1,3.423717,3406.823275
oblas,f,18000,false,2,3.391168,3439.522446
oblas,f,18000,false,3,4.049845,2880.110535
oblas,f,18000,false,4,3.637794,3206.339023
oblas,f,18000,false,5,3.563260,3273.407232
oblas,f,18000,close,1,3.477225,3354.398584
oblas,f,18000,close,2,3.449604,3381.257468
oblas,f,18000,close,3,3.456436,3374.574374
oblas,f,18000,close,4,3.484035,3347.842304
oblas,f,18000,close,5,3.506767,3326.140125
oblas,f,18000,spread,1,3.482681,3349.143790
oblas,f,18000,spread,2,3.418234,3412.288444
oblas,f,18000,spread,3,3.512205,3320.990840
oblas,f,18000,spread,4,3.339449,3492.791806
oblas,f,18000,spread,5,3.485594,3346.344750
oblas,f,19000,false,1,4.492032,3053.852007
oblas,f,19000,false,2,4.212708,3256.337846
oblas,f,19000,false,3,3.889109,3527.285650
oblas,f,19000,false,4,3.985790,3441.727051
oblas,f,19000,false,5,3.887742,3528.526608
oblas,f,19000,close,1,4.118116,3331.135064
oblas,f,19000,close,2,4.118243,3331.032250
oblas,f,19000,close,3,4.098154,3347.360604
oblas,f,19000,close,4,4.485353,3058.399343
oblas,f,19000,close,5,4.196607,3268.831272
oblas,f,19000,spread,1,4.145284,3309.302806
oblas,f,19000,spread,2,4.059154,3379.521846
oblas,f,19000,spread,3,4.048315,3388.570638
oblas,f,19000,spread,4,4.015558,3416.212963
oblas,f,19000,spread,5,3.915361,3503.636000
oblas,f,20000,false,1,4.463213,3584.861292
oblas,f,20000,false,2,5.413329,2955.667378
oblas,f,20000,false,3,4.718639,3390.808360
oblas,f,20000,false,4,4.799294,3333.823952
oblas,f,20000,false,5,4.957744,3227.274121
oblas,f,20000,close,1,4.851154,3298.184284
oblas,f,20000,close,2,4.689051,3412.204082
oblas,f,20000,close,3,4.732113,3381.153104
oblas,f,20000,close,4,4.856940,3294.255522
oblas,f,20000,close,5,4.752239,3366.834113
oblas,f,20000,spread,1,4.625159,3459.340607
oblas,f,20000,spread,2,4.681790,3417.496278
oblas,f,20000,spread,3,4.558149,3510.196757
oblas,f,20000,spread,4,4.671400,3425.097615
oblas,f,20000,spread,5,4.477205,3573.658309
oblas,d,2000,false,1,0.028551,560.399921
oblas,d,2000,false,2,0.026800,597.019448
oblas,d,2000,false,3,0.026449,604.930257
oblas,d,2000,false,4,0.026622,601.016123
oblas,d,2000,false,5,0.028155,568.292490
oblas,d,2000,close,1,0.029919,534.770172
oblas,d,2000,close,2,0.028040,570.610520
oblas,d,2000,close,3,0.027348,585.060844
oblas,d,2000,close,4,0.023279,687.309787
oblas,d,2000,close,5,0.021690,737.661754
oblas,d,2000,spread,1,0.021520,743.488896
oblas,d,2000,spread,2,0.021780,734.633892
oblas,d,2000,spread,3,0.026961,593.440553
oblas,d,2000,spread,4,0.022904,698.561104
oblas,d,2000,spread,5,0.021953,728.837342
oblas,d,3000,false,1,0.071970,750.310743
oblas,d,3000,false,2,0.073946,730.263760
oblas,d,3000,false,3,0.072443,745.413450
oblas,d,3000,false,4,0.072564,744.171555
oblas,d,3000,false,5,0.072547,744.340295
oblas,d,3000,close,1,0.060679,889.929938
oblas,d,3000,close,2,0.057644,936.785945
oblas,d,3000,close,3,0.058882,917.088788
oblas,d,3000,close,4,0.061834,873.307502
oblas,d,3000,close,5,0.060621,890.781525
oblas,d,3000,spread,1,0.062362,865.918321
oblas,d,3000,spread,2,0.063746,847.106727
oblas,d,3000,spread,3,0.058959,915.883496
oblas,d,3000,spread,4,0.057908,932.507459
oblas,d,3000,spread,5,0.061200,882.356949
oblas,d,4000,false,1,0.158760,806.248192
oblas,d,4000,false,2,0.160131,799.346964
oblas,d,4000,false,3,0.160215,798.926108
oblas,d,4000,false,4,0.161010,794.979639
oblas,d,4000,false,5,0.161258,793.758336
oblas,d,4000,close,1,0.132319,967.359192
oblas,d,4000,close,2,0.133625,957.906627
oblas,d,4000,close,3,0.125427,1020.515120
oblas,d,4000,close,4,0.123724,1034.560922
oblas,d,4000,close,5,0.134664,950.512149
oblas,d,4000,spread,1,0.136262,939.363513
oblas,d,4000,spread,2,0.128407,996.828233
oblas,d,4000,spread,3,0.123461,1036.762127
oblas,d,4000,spread,4,0.127266,1005.764603
oblas,d,4000,spread,5,0.130539,980.546381
oblas,d,5000,false,1,0.289344,864.023282
oblas,d,5000,false,2,0.286169,873.609266
oblas,d,5000,false,3,0.287092,870.800318
oblas,d,5000,false,4,0.281353,888.564548
oblas,d,5000,false,5,0.280500,891.264256
oblas,d,5000,close,1,0.238114,1049.915653
oblas,d,5000,close,2,0.238817,1046.825102
oblas,d,5000,close,3,0.244954,1020.599607
oblas,d,5000,close,4,0.245864,1016.821159
oblas,d,5000,close,5,0.233426,1071.002308
oblas,d,5000,spread,1,0.233688,1069.800778
oblas,d,5000,spread,2,0.253362,986.732096
oblas,d,5000,spread,3,0.244312,1023.280667
oblas,d,5000,spread,4,0.247433,1010.373799
oblas,d,5000,spread,5,0.252182,991.348478
oblas,d,6000,false,1,0.449785,960.459712
oblas,d,6000,false,2,0.450463,959.012852
oblas,d,6000,false,3,0.447284,965.830215
oblas,d,6000,false,4,0.449581,960.893783
oblas,d,6000,false,5,0.448429,963.362456
oblas,d,6000,close,1,0.401873,1074.965507
oblas,d,6000,close,2,0.397167,1087.703705
oblas,d,6000,close,3,0.355301,1215.869755
oblas,d,6000,close,4,0.381757,1131.609119
oblas,d,6000,close,5,0.370262,1166.741266
oblas,d,6000,spread,1,0.384860,1122.487000
oblas,d,6000,spread,2,0.405032,1066.582657
oblas,d,6000,spread,3,0.397509,1086.768667
oblas,d,6000,spread,4,0.405035,1066.573474
oblas,d,6000,spread,5,0.407126,1061.097305
oblas,d,7000,false,1,0.664064,1033.032429
oblas,d,7000,false,2,0.667091,1028.345888
oblas,d,7000,false,3,0.664999,1031.581254
oblas,d,7000,false,4,0.662222,1035.905609
oblas,d,7000,false,5,0.670764,1022.715059
oblas,d,7000,close,1,0.563568,1217.243501
oblas,d,7000,close,2,0.581837,1179.025128
oblas,d,7000,close,3,0.537523,1276.224597
oblas,d,7000,close,4,0.541372,1267.150569
oblas,d,7000,close,5,0.587154,1168.348634
