library,precision,n_threads,iteration,time,GFLOPS
blis,f,120,5,0.489805,4083.260174
blis,f,124,1,0.722056,2769.869331
blis,f,124,2,0.700481,2855.180781
blis,f,124,3,0.754438,2650.979833
blis,f,124,4,0.759751,2632.440275
blis,f,124,5,0.712973,2805.153627
blis,f,128,1,0.536793,3725.832909
blis,f,128,2,0.475792,4203.517539
blis,f,128,3,0.536654,3726.798349
blis,f,128,4,0.478924,4176.032045
blis,f,128,5,0.459180,4355.586160
blis,d,1,1,blis,d,1,2,blis,d,1,3,blis,d,1,4,blis,d,1,5,blis,d,2,1,35.301976,56.654052
blis,d,2,2,37.494518,53.341132
blis,d,2,3,34.305304,58.300023
blis,d,2,4,38.294261,52.227148
blis,d,2,5,36.117072,55.375474
blis,d,4,1,11.795027,169.562993
blis,d,4,2,11.804559,169.426065
blis,d,4,3,11.809538,169.354641
blis,d,4,4,11.791625,169.611904
blis,d,4,5,11.794254,169.574103
blis,d,8,1,6.870007,291.120507
blis,d,8,2,6.937233,288.299401
blis,d,8,3,6.942431,288.083523
blis,d,8,4,6.892942,290.151878
blis,d,8,5,6.957473,287.460689
blis,d,12,1,4.682859,427.089493
blis,d,12,2,4.704746,425.102615
blis,d,12,3,4.694222,426.055676
blis,d,12,4,4.638838,431.142480
blis,d,12,5,4.726236,423.169729
blis,d,16,1,4.636127,431.394545
blis,d,16,2,4.690359,426.406575
blis,d,16,3,4.581672,436.521905
blis,d,16,4,4.497585,444.683096
blis,d,16,5,4.695879,425.905359
blis,d,20,1,2.819959,709.230098
blis,d,20,2,2.962561,675.091554
blis,d,20,3,2.664232,750.685462
blis,d,20,4,2.803154,713.482143
blis,d,20,5,2.868572,697.211045
blis,d,24,1,2.582132,774.553736
blis,d,24,2,2.697236,741.499953
blis,d,24,3,2.389898,836.855863
blis,d,24,4,2.539195,787.651069
blis,d,24,5,2.553776,783.154021
blis,d,28,1,2.070285,966.050401
blis,d,28,2,2.008856,995.591544
blis,d,28,3,2.016249,991.941181
blis,d,28,4,2.073566,964.521922
blis,d,28,5,2.071677,965.401505
blis,d,32,1,1.815372,1101.702569
blis,d,32,2,1.718576,1163.754108
blis,d,32,3,1.844480,1084.316586
blis,d,32,4,1.819496,1099.205433
blis,d,32,5,1.839489,1087.258552
blis,d,36,1,2.388420,837.373786
blis,d,36,2,1.744695,1146.332008
blis,d,36,3,1.755138,1139.511653
blis,d,36,4,1.712488,1167.891663
blis,d,36,5,1.803422,1109.002743
blis,d,40,1,1.824436,1096.229193
blis,d,40,2,1.556852,1284.644015
blis,d,40,3,1.514088,1320.926807
blis,d,40,4,1.550046,1290.284591
blis,d,40,5,2.056938,972.318917
blis,d,44,1,1.582995,1263.428082
blis,d,44,2,1.355398,1475.581081
blis,d,44,3,1.456849,1372.825919
blis,d,44,4,1.504716,1329.154599
blis,d,44,5,1.411123,1417.311299
blis,d,48,1,1.526143,1310.493038
blis,d,48,2,1.503963,1329.820009
blis,d,48,3,1.521856,1314.184901
blis,d,48,4,1.457910,1371.826451
blis,d,48,5,1.477499,1353.638447
blis,d,52,1,2.175612,919.281418
blis,d,52,2,2.100333,952.230120
blis,d,52,3,1.308369,1528.621130
blis,d,52,4,1.409483,1418.960104
blis,d,52,5,1.365534,1464.628498
blis,d,56,1,1.711359,1168.662054
blis,d,56,2,1.643413,1216.979881
blis,d,56,3,1.264902,1581.150344
blis,d,56,4,1.292477,1547.416090
blis,d,56,5,1.274739,1568.949065
blis,d,60,1,1.308620,1528.328070
blis,d,60,2,1.338108,1494.647996
blis,d,60,3,1.816337,1101.117106
blis,d,60,4,1.599483,1250.404178
blis,d,60,5,1.399972,1428.599799
blis,d,64,1,1.134684,1762.604972
blis,d,64,2,1.127253,1774.224975
blis,d,64,3,1.133474,1764.487224
blis,d,64,4,1.137585,1758.110301
blis,d,64,5,1.130154,1769.669760
blis,d,68,1,1.611473,1241.100196
blis,d,68,2,1.154069,1732.999078
blis,d,68,3,1.131293,1767.888213
blis,d,68,4,1.329744,1504.049346
blis,d,68,5,1.144472,1747.530822
blis,d,72,1,1.047986,1908.423073
blis,d,72,2,1.198727,1668.437016
blis,d,72,3,1.162898,1719.841437
blis,d,72,4,1.222327,1636.223640
blis,d,72,5,1.606314,1245.086614
blis,d,76,1,1.643015,1217.274216
blis,d,76,2,1.637138,1221.644000
blis,d,76,3,1.495236,1337.581568
blis,d,76,4,1.625906,1230.083726
blis,d,76,5,1.407865,1420.591177
blis,d,80,1,1.538189,1300.230191
blis,d,80,2,1.438161,1390.664934
blis,d,80,3,1.439518,1389.354142
blis,d,80,4,1.502474,1331.137636
blis,d,80,5,1.436526,1392.247419
blis,d,84,1,1.422693,1405.784389
blis,d,84,2,1.382003,1447.174995
blis,d,84,3,1.424841,1403.665745
blis,d,84,4,1.499266,1333.986195
blis,d,84,5,1.458806,1370.984041
blis,d,88,1,1.246230,1604.839617
blis,d,88,2,1.310846,1525.732104
blis,d,88,3,1.432125,1396.526532
blis,d,88,4,1.363243,1467.089337
blis,d,88,5,1.280470,1561.926235
blis,d,92,1,1.443226,1385.784169
blis,d,92,2,1.632512,1225.105558
blis,d,92,3,1.520749,1315.141370
blis,d,92,4,1.542249,1296.807641
blis,d,92,5,1.564798,1278.120007
blis,d,96,1,1.217825,1642.271590
blis,d,96,2,1.339832,1492.723982
blis,d,96,3,1.229069,1627.247985
blis,d,96,4,1.155752,1730.474983
blis,d,96,5,1.092655,1830.404645
blis,d,100,1,1.246714,1604.217429
blis,d,100,2,1.185840,1686.568744
blis,d,100,3,1.201981,1663.919477
blis,d,100,4,1.290978,1549.213311
blis,d,100,5,1.341454,1490.919542
blis,d,104,1,1.276520,1566.760032
blis,d,104,2,1.306683,1530.593213
blis,d,104,3,1.181394,1692.915247
blis,d,104,4,1.191981,1677.878985
blis,d,104,5,1.353155,1478.026847
blis,d,108,1,1.059081,1888.429482
blis,d,108,2,1.142324,1750.817036
blis,d,108,3,0.995283,2009.479377
blis,d,108,4,1.169410,1710.263495
blis,d,108,5,1.210200,1652.618921
blis,d,112,1,1.113725,1795.776012
blis,d,112,2,1.179450,1695.706004
blis,d,112,3,1.309890,1526.845509
blis,d,112,4,1.110767,1800.557817
blis,d,112,5,1.095120,1826.284388
blis,d,116,1,1.266835,1578.738075
blis,d,116,2,1.397604,1431.020508
blis,d,116,3,1.337900,1494.879727
blis,d,116,4,1.387761,1441.170294
blis,d,116,5,1.366476,1463.619185
blis,d,120,1,1.070051,1869.068955
blis,d,120,2,0.994633,2010.792068
blis,d,120,3,1.010297,1979.615405
blis,d,120,4,1.059872,1887.020663
blis,d,120,5,1.053478,1898.472670
blis,d,124,1,1.346735,1485.073113
blis,d,124,2,1.435012,1393.716275
blis,d,124,3,1.416935,1411.497419
blis,d,124,4,1.452278,1377.147090
blis,d,124,5,1.375994,1453.494398
blis,d,128,1,1.051912,1901.300301
blis,d,128,2,1.000700,1998.600294
blis,d,128,3,1.040641,1921.892069
blis,d,128,4,1.100630,1817.141802
blis,d,128,5,1.047259,1909.747468
