re,1,1,5000,0.007115
og,1,1,5000,0.011135
r,1,1,5000,197.420246
re,1,1,5000,0.038211
og,1,1,5000,0.011426
r,1,1,5000,197.178488
re,1,1,5000,0.029702
og,1,1,5000,0.011672
r,1,1,5000,197.565489
re,1,1,5000,0.016243
og,1,1,5000,0.011562
r,1,1,5000,197.632177
re,1,1,5000,0.013956
og,1,1,5000,0.011465
r,1,1,5000,197.273168
re,1,2,5000,0.013796
og,1,2,5000,0.011246
r,1,2,5000,202.454131
re,1,2,5000,0.012641
og,1,2,5000,0.011452
r,1,2,5000,202.050148
re,1,2,5000,0.154083
og,1,2,5000,0.010855
r,1,2,5000,222.906201
re,1,2,5000,0.014115
og,1,2,5000,0.012112
r,1,2,5000,202.983646
re,1,2,5000,0.013637
og,1,2,5000,0.012743
r,1,2,5000,202.686356
re,1,4,5000,0.014728
og,1,4,5000,0.011737
r,1,4,5000,210.102487
re,1,4,5000,0.016701
og,1,4,5000,0.011553
r,1,4,5000,209.890566
re,1,4,5000,0.014167
og,1,4,5000,0.011455
r,1,4,5000,210.101134
re,1,4,5000,0.014053
og,1,4,5000,0.011321
r,1,4,5000,210.006827
re,1,4,5000,0.014414
og,1,4,5000,0.011853
r,1,4,5000,209.665297
re,1,8,5000,0.014324
og,1,8,5000,0.011763
r,1,8,5000,224.560196
re,1,8,5000,0.013726
og,1,8,5000,0.011445
r,1,8,5000,224.755541
re,1,8,5000,0.065661
og,1,8,5000,0.011206
r,1,8,5000,236.692801
re,1,8,5000,0.194479
og,1,8,5000,0.011260
r,1,8,5000,223.879745
re,1,8,5000,0.014436
og,1,8,5000,0.011439
r,1,8,5000,223.765580
re,1,16,5000,0.013868
og,1,16,5000,0.011282
r,1,16,5000,252.866927
re,1,16,5000,0.018704
og,1,16,5000,0.011298
r,1,16,5000,253.141272
re,1,16,5000,0.013649
og,1,16,5000,0.011435
r,1,16,5000,252.467135
re,1,16,5000,0.013207
og,1,16,5000,0.011392
r,1,16,5000,252.065083
re,1,16,5000,0.015523
og,1,16,5000,0.011386
r,1,16,5000,252.625876
re,1,24,5000,0.013433
og,1,24,5000,0.011372
r,1,24,5000,282.505676
re,1,24,5000,0.059602
og,1,24,5000,0.011647
r,1,24,5000,283.056992
re,1,24,5000,0.013693
og,1,24,5000,0.011372
r,1,24,5000,282.073956
re,1,24,5000,0.052475
og,1,24,5000,0.011422
r,1,24,5000,281.991839
re,1,24,5000,0.055112
og,1,24,5000,0.011377
r,1,24,5000,282.350158
re,1,32,5000,0.017005
og,1,32,5000,0.011519
