i,1,16,5000,0.159707
w,1,16,5000,0.023554
i,1,16,5000,0.158767
w,1,16,5000,0.024955
i,1,16,5000,0.160244
w,1,16,5000,0.025328
i,1,16,5000,0.159554
w,1,16,5000,0.025780
i,1,16,5000,0.158498
w,1,16,5000,0.024739
i,2,16,7071,0.157949
w,2,16,7071,0.034487
i,2,16,7071,0.158613
w,2,16,7071,0.041495
i,2,16,7071,0.158837
w,2,16,7071,0.041497
i,2,16,7071,0.159012
w,2,16,7071,0.042404
i,2,16,7071,0.158484
w,2,16,7071,0.042659
i,4,16,10000,0.159086
w,4,16,10000,0.075269
i,4,16,10000,0.165319
w,4,16,10000,0.094285
i,4,16,10000,0.158244
w,4,16,10000,0.092757
i,4,16,10000,0.158132
w,4,16,10000,0.092100
i,4,16,10000,0.167381
w,4,16,10000,1.477101
i,8,16,14142,0.159718
w,8,16,14142,0.128340
i,8,16,14142,0.160446
w,8,16,14142,0.153001
i,8,16,14142,0.158369
w,8,16,14142,0.150350
i,8,16,14142,0.158907
w,8,16,14142,0.148813
i,8,16,14142,0.163056
w,8,16,14142,0.150873
i,10,16,15811,0.159277
w,10,16,15811,3.342924
i,10,16,15811,0.158149
w,10,16,15811,3.380757
i,10,16,15811,0.156968
w,10,16,15811,3.371909
i,10,16,15811,0.161442
w,10,16,15811,3.555429
i,10,16,15811,0.158603
w,10,16,15811,3.176610
i,12,16,17320,0.157112
w,12,16,17320,4.313863
i,12,16,17320,0.159454
w,12,16,17320,3.983322
i,12,16,17320,0.163407
w,12,16,17320,4.056928
i,12,16,17320,0.158885
w,12,16,17320,4.615997
i,12,16,17320,0.156660
w,12,16,17320,4.260125
i,14,16,18708,0.160862
w,14,16,18708,3.421354
i,14,16,18708,0.158941
w,14,16,18708,3.267508
i,14,16,18708,0.158936
w,14,16,18708,3.324393
i,14,16,18708,0.159429
w,14,16,18708,3.560799
i,14,16,18708,0.158906
w,14,16,18708,3.533485
i,16,16,20000,0.182870
w,16,16,20000,3.936057
i,16,16,20000,0.167416
w,16,16,20000,3.700698
i,16,16,20000,0.180297
w,16,16,20000,3.331557
i,16,16,20000,0.174455
w,16,16,20000,3.458374
i,16,16,20000,0.158515
w,16,16,20000,3.469807
i,18,16,21213,0.177072
w,18,16,21213,3.863646
i,18,16,21213,0.185910
w,18,16,21213,3.475643
i,18,16,21213,0.177383
w,18,16,21213,3.565140
i,18,16,21213,0.178324
w,18,16,21213,3.497862
i,18,16,21213,0.183276
w,18,16,21213,3.403757
i,20,16,22360,0.180160
w,20,16,22360,3.775471
i,20,16,22360,0.178199
w,20,16,22360,3.527285
i,20,16,22360,0.173505
w,20,16,22360,3.477748
i,20,16,22360,0.174992
w,20,16,22360,3.544089
i,20,16,22360,0.180883
w,20,16,22360,3.460265
i,24,16,24494,0.169770
w,24,16,24494,3.904011
i,24,16,24494,0.163008
w,24,16,24494,3.818091
i,24,16,24494,0.174312
w,24,16,24494,4.437419
i,24,16,24494,0.181072
w,24,16,24494,3.669282
i,24,16,24494,0.169652
w,24,16,24494,4.041870
i,28,16,26457,0.161007
w,28,16,26457,4.386188
i,28,16,26457,0.178043
w,28,16,26457,3.928849
i,28,16,26457,0.170691
w,28,16,26457,4.274725
i,28,16,26457,0.169967
w,28,16,26457,4.179842
i,28,16,26457,0.172121
w,28,16,26457,4.200832
i,32,16,28284,0.190457
w,32,16,28284,4.539371
i,32,16,28284,0.171200
w,32,16,28284,4.086281
i,32,16,28284,0.190370
w,32,16,28284,4.403139
i,32,16,28284,0.172333
w,32,16,28284,4.119677
i,32,16,28284,0.185048
w,32,16,28284,4.015745
