library,precision,n_threads,iteration,time,GFLOPS
oblas,f,240,1,1.434592,1394.124824
oblas,f,240,2,1.424941,1403.567265
oblas,f,240,3,1.345754,1486.155300
oblas,f,240,4,1.242909,1609.128251
oblas,f,240,5,1.300022,1538.435165
oblas,f,248,1,1.303015,1534.901800
oblas,f,248,2,1.215290,1645.698096
oblas,f,248,3,1.590391,1257.552587
oblas,f,248,4,1.198665,1668.522332
oblas,f,248,5,1.859141,1075.765456
oblas,f,256,1,1.178388,1697.233384
oblas,f,256,2,1.651520,1211.005588
oblas,f,256,3,2.299648,869.698263
oblas,f,256,4,1.494871,1337.907647
oblas,f,256,5,1.142306,1750.844887
oblas,d,2,1,oblas,d,2,2,oblas,d,2,3,oblas,d,2,4,oblas,d,2,5,oblas,d,4,1,oblas,d,4,2,oblas,d,4,3,oblas,d,4,4,oblas,d,4,5,oblas,d,8,1,11.058782,180.851741
oblas,d,8,2,11.067561,180.708285
oblas,d,8,3,11.039716,181.164077
oblas,d,8,4,11.048939,181.012863
oblas,d,8,5,11.135240,179.609964
oblas,d,16,1,5.886988,339.732311
oblas,d,16,2,5.984769,334.181650
oblas,d,16,3,5.874392,340.460791
oblas,d,16,4,5.844824,342.183090
oblas,d,16,5,5.855375,341.566487
oblas,d,24,1,5.132840,389.647855
oblas,d,24,2,4.704358,425.137756
oblas,d,24,3,5.124938,390.248590
oblas,d,24,4,5.087247,393.139931
oblas,d,24,5,5.195249,384.967096
oblas,d,32,1,3.533623,565.991278
oblas,d,32,2,4.246360,470.991612
oblas,d,32,3,4.455830,448.850179
oblas,d,32,4,4.313801,463.628266
oblas,d,32,5,3.616150,553.074426
oblas,d,40,1,4.378812,456.744874
oblas,d,40,2,3.978633,502.685184
oblas,d,40,3,3.712872,538.666519
oblas,d,40,4,3.550038,563.374241
oblas,d,40,5,3.736425,535.270983
oblas,d,48,1,3.410394,586.442483
oblas,d,48,2,3.237016,617.853044
oblas,d,48,3,3.348383,597.303302
oblas,d,48,4,3.299628,606.128918
