library,precision,n_threads,iteration,time,GFLOPS
oblas,f,4,2,3.528187,566.863440
oblas,f,4,3,3.529733,566.615096
oblas,f,4,4,3.553158,562.879525
oblas,f,4,5,3.548793,563.571945
oblas,f,8,1,1.834187,1090.401358
oblas,f,8,2,1.711404,1168.631447
oblas,f,8,3,1.722138,1161.347355
oblas,f,8,4,1.830962,1092.322022
oblas,f,8,5,1.706683,1171.863617
oblas,f,12,1,1.193396,1675.889758
oblas,f,12,2,1.196920,1670.954837
oblas,f,12,3,1.191301,1678.836912
oblas,f,12,4,1.197601,1670.005306
oblas,f,12,5,1.187944,1683.580885
oblas,f,16,1,0.823622,2428.298814
oblas,f,16,2,0.934465,2140.261434
oblas,f,16,3,0.818195,2444.405442
oblas,f,16,4,0.821552,2434.417276
oblas,f,16,5,0.832480,2402.459839
oblas,f,20,1,0.695275,2876.558567
oblas,f,20,2,0.683649,2925.477442
oblas,f,20,3,0.680174,2940.426221
oblas,f,20,4,0.695693,2874.830680
oblas,f,20,5,0.680262,2940.044043
oblas,f,24,1,0.581584,3438.883607
oblas,f,24,2,0.572784,3491.715305
oblas,f,24,3,0.591128,3383.361344
oblas,f,24,4,0.583923,3425.110065
oblas,f,24,5,0.588320,3399.512418
oblas,f,28,1,0.593164,3371.750559
oblas,f,28,2,0.604075,3310.849355
oblas,f,28,3,0.668380,2992.309836
oblas,f,28,4,0.744232,2687.335328
oblas,f,28,5,0.584802,3419.961178
oblas,f,32,1,0.594855,3362.166686
oblas,f,32,2,0.604519,3308.412917
oblas,f,32,3,0.594983,3361.440895
oblas,f,32,4,0.607569,3291.806579
oblas,f,32,5,0.597485,3347.365120
oblas,f,36,1,0.606990,3294.949810
oblas,f,36,2,0.678326,2948.434254
oblas,f,36,3,0.606390,3298.207120
oblas,f,36,4,0.631721,3165.955794
oblas,f,36,5,0.681058,2936.606239
oblas,f,40,1,0.590830,3385.068790
oblas,f,40,2,0.600043,3333.096050
oblas,f,40,3,0.608929,3284.452583
oblas,f,40,4,0.665931,3003.313093
oblas,f,40,5,0.689577,2900.328239
oblas,f,44,1,0.658919,3035.273696
oblas,f,44,2,0.608210,3288.337893
oblas,f,44,3,0.605292,3304.188431
oblas,f,44,4,0.603489,3314.059372
oblas,f,44,5,0.672641,2973.356306
oblas,f,48,1,0.675619,2960.247986
oblas,f,48,2,0.606498,3297.620831
oblas,f,48,3,0.598995,3338.924496
oblas,f,48,4,0.599846,3334.191315
