library,precision,n_threads,iteration,time,GFLOPS
oblas,f,28,3,1.860064,1075.232052
oblas,f,28,4,2.280859,876.862598
oblas,f,28,5,2.131686,938.224603
oblas,f,32,1,1.432303,1396.352505
oblas,f,32,2,1.338370,1494.354942
oblas,f,32,3,1.222038,1636.610460
oblas,f,32,4,1.431012,1397.612502
oblas,f,32,5,1.220852,1638.200107
oblas,f,36,1,1.230427,1625.451354
oblas,f,36,2,1.175921,1700.794691
oblas,f,36,3,1.167063,1713.703063
oblas,f,36,4,1.236828,1617.039455
oblas,f,36,5,1.135996,1760.570030
oblas,f,40,1,2.112167,946.894607
oblas,f,40,2,1.905210,1049.753291
oblas,f,40,3,2.116389,945.006037
oblas,f,40,4,2.121447,942.752719
oblas,f,40,5,1.908751,1047.805524
oblas,f,44,1,1.417357,1411.076600
oblas,f,44,2,1.178245,1697.440244
oblas,f,44,3,1.111412,1799.512674
oblas,f,44,4,1.157973,1727.156016
oblas,f,44,5,1.142647,1750.321928
oblas,f,48,1,0.617465,3239.050265
oblas,f,48,2,0.603421,3314.432841
oblas,f,48,3,0.606654,3296.770239
oblas,f,48,4,0.611976,3268.104586
oblas,f,48,5,0.600576,3330.138216
oblas,d,2,1,oblas,d,2,2,oblas,d,2,3,oblas,d,2,4,oblas,d,2,5,oblas,d,4,1,oblas,d,4,2,oblas,d,4,3,oblas,d,4,4,oblas,d,4,5,oblas,d,8,1,6.736573,296.886867
oblas,d,8,2,6.749221,296.330476
oblas,d,8,3,10.635078,188.056914
oblas,d,8,4,10.382095,192.639340
oblas,d,8,5,6.784927,294.771026
oblas,d,12,1,5.454431,366.674330
oblas,d,12,2,4.687775,426.641621
oblas,d,12,3,4.738830,422.045069
oblas,d,12,4,4.573467,437.304973
oblas,d,12,5,4.552263,439.341882
oblas,d,16,1,4.610947,433.750356
oblas,d,16,2,3.501760,571.141302
oblas,d,16,3,3.584779,557.914470
oblas,d,16,4,3.551001,563.221540
oblas,d,16,5,3.732544,535.827552
oblas,d,20,1,18.391774,108.744267
oblas,d,20,2,19.872103,100.643599
oblas,d,20,3,19.410003,103.039652
oblas,d,20,4,18.287551,109.364018
oblas,d,20,5,19.139321,104.496916
oblas,d,24,1,11.207420,178.453196
oblas,d,24,2,8.317728,240.450269
oblas,d,24,3,7.974271,250.806639
oblas,d,24,4,8.173826,244.683467
oblas,d,24,5,9.063828,220.657328
oblas,d,28,1,4.989300,400.857814
oblas,d,28,2,6.366684,314.135283
oblas,d,28,3,5.338851,374.612447
oblas,d,28,4,4.699822,425.547990
oblas,d,28,5,5.115993,390.930970
oblas,d,32,1,2.974501,672.381611
oblas,d,32,2,3.000542,666.546351
oblas,d,32,3,2.754984,725.956906
oblas,d,32,4,3.155618,633.790372
oblas,d,32,5,3.006978,665.119541
oblas,d,36,1,2.642236,756.934547
oblas,d,36,2,2.721138,734.986594
oblas,d,36,3,2.731226,732.271994
oblas,d,36,4,2.600900,768.964556
oblas,d,36,5,2.566763,779.191629
oblas,d,40,1,5.293028,377.855578
oblas,d,40,2,4.894203,408.646704
oblas,d,40,3,5.421873,368.876238
oblas,d,40,4,5.091714,392.795071
oblas,d,40,5,4.302195,464.878959
oblas,d,44,1,2.935813,681.242380
oblas,d,44,2,3.100559,645.044941
oblas,d,44,3,2.747680,727.886707
oblas,d,44,4,3.516727,568.710597
oblas,d,44,5,2.646679,755.663959
oblas,d,48,1,1.326004,1508.290922
oblas,d,48,2,1.386907,1442.058203
oblas,d,48,3,1.296733,1542.337015
oblas,d,48,4,1.416352,1412.078360
oblas,d,48,5,1.495355,1337.474902
blis,f,2,1,blis,f,2,2,blis,f,2,3,blis,f,2,4,blis,f,2,5,blis,f,4,1,11.949970,167.364434
blis,f,4,2,11.731601,170.479715
blis,f,4,3,11.819347,169.214082
blis,f,4,4,12.466079,160.435370
blis,f,4,5,18.472255,108.270483
blis,f,8,1,8.605174,232.418298
blis,f,8,2,8.821353,226.722596
blis,f,8,3,6.071056,329.431996
blis,f,8,4,9.032061,221.433415
blis,f,8,5,6.193431,322.922809
blis,f,12,1,5.632278,355.096135
blis,f,12,2,4.425993,451.876031
blis,f,12,3,4.500247,444.420071
blis,f,12,4,4.363584,458.338824
blis,f,12,5,4.496854,444.755330
blis,f,16,1,3.411469,586.257644
blis,f,16,2,3.430534,582.999570
blis,f,16,3,3.650498,547.870521
blis,f,16,4,3.489132,573.208462
blis,f,16,5,3.548545,563.611264
blis,f,20,1,14.939989,133.868905
blis,f,20,2,14.611878,136.874945
blis,f,20,3,13.505794,148.084591
blis,f,20,4,14.334949,139.519159
blis,f,20,5,14.051658,142.331956
blis,f,24,1,7.712014,259.335632
blis,f,24,2,7.788451,256.790458
blis,f,24,3,7.474805,267.565519
blis,f,24,4,7.673457,260.638726
blis,f,24,5,7.700385,259.727278
blis,f,28,1,5.039825,396.839162
blis,f,28,2,4.735421,422.348976
blis,f,28,3,4.119132,485.539240
blis,f,28,4,4.782600,418.182535
blis,f,28,5,4.592699,435.473795
blis,f,32,1,2.959711,675.741678
blis,f,32,2,3.230643,619.071733
blis,f,32,3,3.930714,508.813408
blis,f,32,4,3.670056,544.950755
blis,f,32,5,3.340226,598.761965
blis,f,36,1,2.779486,719.557446
blis,f,36,2,2.653363,753.760324
blis,f,36,3,2.796830,715.095299
blis,f,36,4,2.481199,806.061974
blis,f,36,5,2.726359,733.579097
blis,f,40,1,7.167419,279.040456
blis,f,40,2,8.299193,240.987272
blis,f,40,3,9.581283,208.740307
blis,f,40,4,6.007394,332.923041
blis,f,40,5,6.481461,308.572420
blis,f,44,1,5.366290,372.696964
blis,f,44,2,6.556963,305.019272
blis,f,44,3,6.287585,318.087154
blis,f,44,4,6.038057,331.232357
blis,f,44,5,6.137219,325.880480
blis,f,48,1,4.461505,448.279192
blis,f,48,2,4.205219,475.599489
blis,f,48,3,4.098002,488.042719
blis,f,48,4,4.551152,439.449176
blis,f,48,5,4.590921,435.642397
blis,d,2,1,blis,d,2,2,blis,d,2,3,blis,d,2,4,blis,d,2,5,blis,d,4,1,blis,d,4,2,blis,d,4,3,blis,d,4,4,blis,d,4,5,blis,d,8,1,19.687986,101.584796
blis,d,8,2,13.200746,151.506586
blis,d,8,3,19.000692,105.259322
blis,d,8,4,13.161064,151.963393
blis,d,8,5,13.233588,151.130589
blis,d,12,1,9.684275,206.520371
blis,d,12,2,9.574879,208.879928
blis,d,12,3,9.637478,207.523166
blis,d,12,4,9.464746,211.310482
blis,d,12,5,9.466220,211.277569
blis,d,16,1,7.531239,265.560563
blis,d,16,2,7.314259,273.438507
blis,d,16,3,7.502360,266.582775
blis,d,16,4,7.477868,267.455898
blis,d,16,5,7.624089,262.326420
blis,d,20,1,29.696809,67.347303
blis,d,20,2,31.946669,62.604337
blis,d,20,3,31.094801,64.319434
blis,d,20,4,30.999484,64.517204
blis,d,20,5,29.035554,68.881069
blis,d,24,1,16.105066,124.184525
blis,d,24,2,17.050598,117.297940
blis,d,24,3,15.448600,129.461567
blis,d,24,4,13.798089,144.947613
blis,d,24,5,16.893667,118.387562
blis,d,28,1,8.818714,226.790443
blis,d,28,2,9.844891,203.151051
blis,d,28,3,9.289726,215.291604
blis,d,28,4,9.353276,213.828817
blis,d,28,5,9.193366,217.548184
blis,d,32,1,5.984512,334.196029
blis,d,32,2,6.784888,294.772756
blis,d,32,3,6.421415,311.457835
blis,d,32,4,6.324320,316.239556
blis,d,32,5,5.988170,333.991845
blis,d,36,1,4.059371,492.687110
blis,d,36,2,3.998784,500.152086
blis,d,36,3,4.452459,449.190007
blis,d,36,4,4.129820,484.282551
blis,d,36,5,5.012887,398.971683
blis,d,40,1,18.210145,109.828887
blis,d,40,2,19.749255,101.269644
blis,d,40,3,16.287797,122.791312
blis,d,40,4,15.691662,127.456224
blis,d,40,5,18.009000,111.055583
blis,d,44,1,10.804739,185.103956
blis,d,44,2,10.365942,192.939526
blis,d,44,3,10.900868,183.471635
blis,d,44,4,10.111199,197.800487
blis,d,44,5,11.919440,167.793120
blis,d,48,1,7.625412,262.280895
blis,d,48,2,8.221519,243.264058
blis,d,48,3,7.467603,267.823550
blis,d,48,4,7.814853,255.922915
blis,d,48,5,7.996151,250.120355
