library,precision,n_threads,iteration,time,GFLOPS
oblas,f,200,4,1.287808,1553.026555
oblas,f,200,5,1.542560,1296.545817
oblas,f,208,1,1.431170,1397.458215
oblas,f,208,2,1.188281,1683.103685
oblas,f,208,3,1.779338,1124.013234
oblas,f,208,4,1.034193,1933.875324
oblas,f,208,5,1.751749,1141.716057
oblas,f,216,1,1.237356,1616.349920
oblas,f,216,2,1.395941,1432.724907
oblas,f,216,3,1.064986,1877.958308
oblas,f,216,4,0.991644,2016.851874
oblas,f,216,5,1.903006,1050.968928
oblas,f,224,1,1.580032,1265.797389
oblas,f,224,2,1.203099,1662.373471
oblas,f,224,3,1.452351,1377.077628
oblas,f,224,4,1.627295,1229.033312
oblas,f,224,5,2.207560,905.977560
oblas,f,232,1,1.363406,1466.914254
oblas,f,232,2,1.433816,1394.878732
oblas,f,232,3,1.308395,1528.590123
oblas,f,232,4,1.182844,1690.839367
oblas,f,232,5,1.237734,1615.856041
oblas,f,240,1,1.662276,1203.169493
oblas,f,240,2,1.489155,1343.043865
oblas,f,240,3,1.686816,1185.665819
oblas,f,240,4,1.617405,1236.548619
oblas,f,240,5,1.738778,1150.233223
oblas,f,248,1,1.269696,1575.180697
oblas,f,248,2,1.385980,1443.022784
oblas,f,248,3,2.268632,881.588388
oblas,f,248,4,1.247939,1602.642306
oblas,f,248,5,2.088325,957.705138
oblas,f,256,1,1.570764,1273.265931
oblas,f,256,2,1.873827,1067.334674
oblas,f,256,3,1.275193,1568.389885
oblas,f,256,4,1.306805,1530.450445
oblas,f,256,5,1.582370,1263.926985
oblas,d,2,1,23.000732,86.953756
oblas,d,2,2,22.062801,90.650323
oblas,d,2,3,22.036987,90.756510
oblas,d,2,4,21.980238,90.990824
oblas,d,2,5,22.994492,86.977353
oblas,d,4,1,11.415177,175.205335
oblas,d,4,2,12.072519,165.665507
oblas,d,4,3,12.200859,163.922884
oblas,d,4,4,12.136807,164.787991
oblas,d,4,5,11.914743,167.859259
oblas,d,8,1,5.793260,345.228788
oblas,d,8,2,5.706322,350.488461
oblas,d,8,3,5.663332,353.148986
oblas,d,8,4,5.694225,351.233078
oblas,d,8,5,5.685728,351.757949
oblas,d,16,1,2.981210,670.868467
oblas,d,16,2,2.994738,667.838137
oblas,d,16,3,2.998722,666.950874
oblas,d,16,4,2.976159,672.007083
oblas,d,16,5,3.066204,652.272309
oblas,d,24,1,2.109459,948.110388
oblas,d,24,2,2.153827,928.579551
oblas,d,24,3,2.159088,926.317117
oblas,d,24,4,2.187255,914.388129
oblas,d,24,5,2.126695,940.426327
oblas,d,32,1,1.897688,1053.914086
oblas,d,32,2,1.893316,1056.347742
oblas,d,32,3,1.871067,1068.908536
oblas,d,32,4,1.900848,1052.162114
oblas,d,32,5,1.874658,1066.861450
oblas,d,40,1,1.721021,1162.101152
oblas,d,40,2,1.721482,1161.789865
oblas,d,40,3,1.698723,1177.354754
oblas,d,40,4,1.816743,1100.871025
oblas,d,40,5,1.756941,1138.342271
oblas,d,48,1,1.795181,1114.094083
oblas,d,48,2,1.858116,1076.359295
oblas,d,48,3,1.824877,1095.964505
oblas,d,48,4,1.893256,1056.381337
oblas,d,48,5,1.813147,1103.054387
oblas,d,56,1,2.002557,998.722939
oblas,d,56,2,1.980152,1010.023559
oblas,d,56,3,1.846148,1083.336898
oblas,d,56,4,2.008867,995.586144
oblas,d,56,5,1.930954,1035.757199
oblas,d,64,1,2.089568,957.135618
oblas,d,64,2,2.062472,969.710028
oblas,d,64,3,2.097800,953.379901
oblas,d,64,4,2.069096,966.605734
oblas,d,64,5,2.123794,941.710893
oblas,d,72,1,2.087024,958.302373
oblas,d,72,2,2.087421,958.120315
oblas,d,72,3,2.130054,938.943526
oblas,d,72,4,2.104647,950.277963
oblas,d,72,5,2.116900,944.777608
oblas,d,80,1,2.208798,905.469656
oblas,d,80,2,2.244816,890.941695
oblas,d,80,3,2.216853,902.179682
oblas,d,80,4,2.203242,907.753036
oblas,d,80,5,2.210370,904.825711
oblas,d,88,1,2.281781,876.508474
oblas,d,88,2,2.233718,895.368096
oblas,d,88,3,2.231851,896.116998
oblas,d,88,4,2.315842,863.616593
oblas,d,88,5,2.220910,900.531700
oblas,d,96,1,2.347922,851.817206
oblas,d,96,2,2.426598,824.199026
oblas,d,96,3,2.272177,880.212990
oblas,d,96,4,2.368104,844.557529
oblas,d,96,5,2.255715,886.636866
oblas,d,104,1,2.401075,832.960346
oblas,d,104,2,2.385242,838.489438
oblas,d,104,3,2.417605,827.264929
oblas,d,104,4,2.343126,853.560758
oblas,d,104,5,2.361273,847.000635
oblas,d,112,1,2.409362,830.095221
oblas,d,112,2,2.420192,826.380629
oblas,d,112,3,2.495086,801.575530
oblas,d,112,4,2.501499,799.520752
oblas,d,112,5,2.501847,799.409245
oblas,d,120,1,2.500504,799.838737
oblas,d,120,2,2.552244,783.624154
oblas,d,120,3,2.455941,814.351750
oblas,d,120,4,2.461949,812.364649
oblas,d,120,5,2.483037,805.465119
oblas,d,128,1,2.541384,786.972694
oblas,d,128,2,2.558652,781.661707
oblas,d,128,3,2.586190,773.338461
oblas,d,128,4,2.499758,800.077574
oblas,d,128,5,2.488899,803.568107
