library,precision,n_threads,iteration,time,GFLOPS
blis,f,32,1,2.620469,763.222051
blis,f,32,2,2.447107,817.291668
blis,f,32,3,2.559919,781.274736
blis,f,32,4,2.692498,742.804756
blis,f,32,5,2.819157,709.431946
blis,f,40,1,3.832122,521.904070
blis,f,40,2,3.897567,513.140587
blis,f,40,3,3.780310,529.057104
blis,f,40,4,3.547651,563.753291
blis,f,40,5,4.268952,468.499029
blis,f,48,1,3.021142,662.001271
blis,f,48,2,2.917999,685.401166
blis,f,48,3,2.841514,703.850091
blis,f,48,4,2.745492,728.466813
blis,f,48,5,2.727651,733.231657
blis,f,56,1,2.547277,785.152083
blis,f,56,2,2.908605,687.614736
blis,f,56,3,2.719997,735.295007
blis,f,56,4,2.838846,704.511624
blis,f,56,5,2.356582,848.686934
blis,f,64,1,2.229229,897.171053
blis,f,64,2,2.486756,804.260718
blis,f,64,3,2.045664,977.677579
blis,f,64,4,2.561441,780.810529
blis,f,64,5,2.424115,825.043446
blis,f,72,1,3.168805,631.152678
blis,f,72,2,3.004619,665.641852
blis,f,72,3,2.855667,700.361795
blis,f,72,4,3.932494,508.583131
blis,f,72,5,3.255837,614.281424
blis,f,80,1,2.847519,702.365699
blis,f,80,2,2.477877,807.142481
blis,f,80,3,2.648570,755.124498
blis,f,80,4,2.921436,684.594779
blis,f,80,5,2.467848,810.422744
blis,f,88,1,2.090226,956.834531
blis,f,88,2,2.196178,910.673127
blis,f,88,3,2.914111,686.315641
blis,f,88,4,2.386964,837.884613
blis,f,88,5,2.624422,762.072645
blis,f,96,1,2.337615,855.572767
blis,f,96,2,2.180402,917.261930
blis,f,96,3,2.409411,830.078468
blis,f,96,4,2.217529,901.904861
blis,f,96,5,2.436854,820.730485
blis,f,104,1,3.921214,510.046059
blis,f,104,2,3.494458,572.334893
blis,f,104,3,3.528308,566.843911
blis,f,104,4,4.044439,494.506180
blis,f,104,5,3.527197,567.022516
blis,f,112,1,2.668684,749.433051
blis,f,112,2,2.574488,776.853588
blis,f,112,3,2.684982,744.884054
blis,f,112,4,3.420707,584.674430
blis,f,112,5,2.805831,712.801287
blis,f,120,1,2.623963,762.205773
blis,f,120,2,2.403247,832.207487
blis,f,120,3,2.396129,834.679621
blis,f,120,4,2.457112,813.963750
blis,f,120,5,2.433360,821.908770
blis,f,128,1,2.178576,918.031018
blis,f,128,2,2.257014,886.126675
blis,f,128,3,2.962594,675.083956
blis,f,128,4,2.391239,836.386542
blis,f,128,5,2.390143,836.770119
blis,f,136,1,3.145147,635.900285
blis,f,136,2,2.535782,788.711269
blis,f,136,3,2.659846,751.923193
blis,f,136,4,2.770647,721.853077
blis,f,136,5,2.860547,699.167077
blis,f,144,1,3.225012,620.152655
blis,f,144,2,2.462527,812.173955
blis,f,144,3,2.313482,864.497648
blis,f,144,4,2.462143,812.300601
blis,f,144,5,2.425908,824.433644
blis,f,152,1,2.670513,748.919692
blis,f,152,2,2.851419,701.405040
blis,f,152,3,2.526717,791.540983
blis,f,152,4,2.500641,799.794886
blis,f,152,5,2.533964,789.277144
blis,f,160,1,2.352520,850.152328
blis,f,160,2,2.511574,796.313290
blis,f,160,3,2.571710,777.692540
blis,f,160,4,2.830054,706.700345
blis,f,160,5,2.465100,811.326252
blis,f,168,1,2.748886,727.567500
blis,f,168,2,2.878712,694.755253
blis,f,168,3,2.452829,815.384895
blis,f,168,4,2.598700,769.615628
blis,f,168,5,2.327340,859.350336
blis,f,176,1,3.520210,568.147975
blis,f,176,2,2.443069,818.642536
blis,f,176,3,2.609036,766.566631
blis,f,176,4,2.494635,801.720381
blis,f,176,5,2.561628,780.753598
blis,f,184,1,2.707348,738.730330
blis,f,184,2,2.539962,787.413357
blis,f,184,3,2.764220,723.531482
blis,f,184,4,2.840258,704.161382
blis,f,184,5,2.592838,771.355507
blis,f,192,1,2.604896,767.784952
blis,f,192,2,2.440795,819.405114
blis,f,192,3,2.778809,719.732921
blis,f,192,4,2.781858,718.943887
blis,f,192,5,2.678431,746.705708
blis,f,200,1,2.603782,768.113485
blis,f,200,2,2.728365,733.039655
blis,f,200,3,2.489430,803.396641
blis,f,200,4,2.446712,817.423675
blis,f,200,5,2.528803,790.887920
blis,f,208,1,2.658501,752.303583
blis,f,208,2,2.644961,756.154934
blis,f,208,3,3.180637,628.804818
blis,f,208,4,3.343511,598.173575
blis,f,208,5,2.556387,782.354300
blis,f,216,1,2.528744,790.906372
blis,f,216,2,2.980723,670.978175
